r1	r2	a1	E	grad_SD
0.700000000000	1.200000000000	140.000000000000	-75.797611877061	0.381438062882
0.700000000000	1.200000000000	150.000000000000	-75.787461631552	0.384069232302
0.700000000000	1.200000000000	160.000000000000	-75.778326796529	0.385583460987
0.700000000000	1.200000000000	170.000000000000	-75.771975162253	0.386301325398
0.700000000000	1.200000000000	180.000000000000	-75.769699383863	0.386504943940
0.700000000000	1.300000000000	90.000000000000	-75.783642931607	0.355762864767
0.700000000000	1.300000000000	100.000000000000	-75.789961521989	0.362371713120
0.700000000000	1.300000000000	110.000000000000	-75.790726159200	0.369057491650
0.700000000000	1.300000000000	120.000000000000	-75.786677675108	0.375236616117
0.700000000000	1.300000000000	130.000000000000	-75.778818319099	0.380488392389
0.700000000000	1.300000000000	140.000000000000	-75.768437411401	0.384566841766
0.700000000000	1.300000000000	150.000000000000	-75.757148295575	0.387424083312
0.700000000000	1.300000000000	160.000000000000	-75.746866861701	0.389204979511
0.700000000000	1.300000000000	170.000000000000	-75.739602422272	0.390152621505
0.700000000000	1.300000000000	180.000000000000	-75.736970677386	0.390449905780
0.700000000000	1.400000000000	90.000000000000	-75.760030810178	0.357287115273
0.700000000000	1.400000000000	100.000000000000	-75.764751744672	0.363784713128
0.700000000000	1.400000000000	110.000000000000	-75.764288896228	0.370272102084
0.700000000000	1.400000000000	120.000000000000	-75.759278799165	0.376230310829
0.700000000000	1.400000000000	130.000000000000	-75.750583247612	0.381290156267
0.700000000000	1.400000000000	140.000000000000	-75.739331629037	0.385243200724
0.700000000000	1.400000000000	150.000000000000	-75.727004493291	0.388064195752
0.700000000000	1.400000000000	160.000000000000	-75.715518829899	0.389905403986
0.700000000000	1.400000000000	170.000000000000	-75.707164144357	0.390978610528
0.700000000000	1.400000000000	180.000000000000	-75.704072323822	0.391348769462
0.800000000000	0.700000000000	90.000000000000	-75.797861062123	0.359150059640
0.800000000000	0.700000000000	100.000000000000	-75.814786168910	0.349401224367
0.800000000000	0.700000000000	110.000000000000	-75.824494007163	0.341047184257
0.800000000000	0.700000000000	120.000000000000	-75.828157282372	0.332997848024
0.800000000000	0.700000000000	130.000000000000	-75.827147706778	0.324522438690
0.800000000000	0.700000000000	140.000000000000	-75.823038754687	0.315396491093
0.800000000000	0.700000000000	150.000000000000	-75.817509210448	0.306060290942
0.800000000000	0.700000000000	160.000000000000	-75.812174722514	0.297641071704
0.800000000000	0.700000000000	170.000000000000	-75.808380590999	0.291672633970
0.800000000000	0.700000000000	180.000000000000	-75.807013129369	0.289503569610
0.800000000000	0.800000000000	90.000000000000	-75.892946465962	0.186149675385
0.800000000000	0.800000000000	100.000000000000	-75.908213900941	0.177278827364
0.800000000000	0.800000000000	110.000000000000	-75.916475292009	0.170181502150
0.800000000000	0.800000000000	120.000000000000	-75.918799361686	0.163676145484
0.800000000000	0.800000000000	130.000000000000	-75.916528517961	0.156719725367
0.800000000000	0.800000000000	140.000000000000	-75.911254640293	0.148644108148
0.800000000000	0.800000000000	150.000000000000	-75.904708416697	0.139520313652
0.800000000000	0.800000000000	160.000000000000	-75.898576204333	0.130459390670
0.800000000000	0.800000000000	170.000000000000	-75.894271896448	0.123519558518
0.800000000000	0.800000000000	180.000000000000	-75.892728930265	0.120883716477
0.800000000000	0.900000000000	90.000000000000	-75.927676403429	0.138275996488
0.800000000000	0.900000000000	100.000000000000	-75.941069611486	0.134741521329
0.800000000000	0.900000000000	110.000000000000	-75.947682528089	0.133135998164
0.800000000000	0.900000000000	120.000000000000	-75.948515158778	0.132365780446
0.800000000000	0.900000000000	130.000000000000	-75.944888854137	0.131352318487
0.800000000000	0.900000000000	140.000000000000	-75.938401891912	0.129282165389
0.800000000000	0.900000000000	150.000000000000	-75.930818108804	0.125940879778
0.800000000000	0.900000000000	160.000000000000	-75.923879676831	0.121945540913
0.800000000000	0.900000000000	170.000000000000	-75.919061557281	0.118609886968
0.800000000000	0.900000000000	180.000000000000	-75.917341972452	0.117302256236
0.800000000000	1.000000000000	90.000000000000	-75.931667478014	0.139895481155
0.800000000000	1.000000000000	100.000000000000	-75.943062805012	0.141200247901
0.800000000000	1.000000000000	110.000000000000	-75.947931619126	0.143883362691
0.800000000000	1.000000000000	120.000000000000	-75.947224141365	0.147069485072
0.800000000000	1.000000000000	130.000000000000	-75.942227525725	0.149901598782
0.800000000000	1.000000000000	140.000000000000	-75.934519127400	0.151703574788
0.800000000000	1.000000000000	150.000000000000	-75.925873206191	0.152200959438
0.800000000000	1.000000000000	160.000000000000	-75.918084677666	0.151672208862
0.800000000000	1.000000000000	170.000000000000	-75.912708502246	0.150840564944
0.800000000000	1.000000000000	180.000000000000	-75.910793606730	0.150458049671
0.800000000000	1.100000000000	90.000000000000	-75.920213901930	0.147764634193
0.800000000000	1.100000000000	100.000000000000	-75.929604652145	0.151458590353
0.800000000000	1.100000000000	110.000000000000	-75.932760609647	0.156038927837
0.800000000000	1.100000000000	120.000000000000	-75.930577539057	0.160834720341
0.800000000000	1.100000000000	130.000000000000	-75.924278412244	0.165191487628
0.800000000000	1.100000000000	140.000000000000	-75.915382510953	0.168564618569
0.800000000000	1.100000000000	150.000000000000	-75.905649115639	0.170671024575
0.800000000000	1.100000000000	160.000000000000	-75.896932681668	0.171616517711
0.800000000000	1.100000000000	170.000000000000	-75.890912876687	0.171845277388
0.800000000000	1.100000000000	180.000000000000	-75.888765646713	0.171851264935
0.800000000000	1.200000000000	90.000000000000	-75.901248971563	0.152896528551
0.800000000000	1.200000000000	100.000000000000	-75.908740148350	0.157650653545
0.800000000000	1.200000000000	110.000000000000	-75.910324868081	0.162974892761
0.800000000000	1.200000000000	120.000000000000	-75.906825705785	0.168342727576
0.800000000000	1.200000000000	130.000000000000	-75.899366406472	0.173247625175
0.800000000000	1.200000000000	140.000000000000	-75.889367333001	0.177249582616
0.800000000000	1.200000000000	150.000000000000	-75.878540453448	0.180077277859
0.800000000000	1.200000000000	160.000000000000	-75.868803443075	0.181735954765
0.800000000000	1.200000000000	170.000000000000	-75.862021845443	0.182498911911
0.800000000000	1.200000000000	180.000000000000	-75.859588348903	0.182704004420
0.800000000000	1.300000000000	90.000000000000	-75.878936744039	0.155337571193
0.800000000000	1.300000000000	100.000000000000	-75.884711632683	0.160501002519
0.800000000000	1.300000000000	110.000000000000	-75.884936115516	0.166026240122
0.800000000000	1.300000000000	120.000000000000	-75.880340242287	0.171485269847
0.800000000000	1.300000000000	130.000000000000	-75.871919706642	0.176478700403
0.800000000000	1.300000000000	140.000000000000	-75.860957397001	0.180653518115
0.800000000000	1.300000000000	150.000000000000	-75.849073550692	0.183769659998
0.800000000000	1.300000000000	160.000000000000	-75.838229585511	0.185783446135
0.800000000000	1.300000000000	170.000000000000	-75.830537921140	0.186851649228
0.800000000000	1.300000000000	180.000000000000	-75.827743147365	0.187179546789
0.800000000000	1.400000000000	90.000000000000	-75.855482898065	0.156141151238
0.800000000000	1.400000000000	100.000000000000	-75.859763122783	0.161382947705
0.800000000000	1.400000000000	110.000000000000	-75.858865734616	0.166841418787
0.800000000000	1.400000000000	120.000000000000	-75.853417265521	0.172152854915
0.800000000000	1.400000000000	130.000000000000	-75.844269760246	0.176993144824
0.800000000000	1.400000000000	140.000000000000	-75.832539165505	0.181081706345
0.800000000000	1.400000000000	150.000000000000	-75.819699018596	0.184227813773
0.800000000000	1.400000000000	160.000000000000	-75.807692059174	0.186392198506
0.800000000000	1.400000000000	170.000000000000	-75.798906103051	0.187667037538
0.800000000000	1.400000000000	180.000000000000	-75.795639010146	0.188101213744
0.900000000000	0.700000000000	90.000000000000	-75.832672092742	0.340570887094
0.900000000000	0.700000000000	100.000000000000	-75.847382049819	0.339202750967
0.900000000000	0.700000000000	110.000000000000	-75.855195969717	0.338951164851
0.900000000000	0.700000000000	120.000000000000	-75.857181360443	0.338796110330
0.900000000000	0.700000000000	130.000000000000	-75.854669730343	0.337995589600
0.900000000000	0.700000000000	140.000000000000	-75.849234481578	0.336185674370
0.900000000000	0.700000000000	150.000000000000	-75.842586780177	0.333490041923
0.900000000000	0.700000000000	160.000000000000	-75.836396321992	0.330528208128
0.900000000000	0.700000000000	170.000000000000	-75.832063652809	0.328208061211
0.900000000000	0.700000000000	180.000000000000	-75.830512478498	0.327329342434
0.900000000000	0.800000000000	90.000000000000	-75.927676403420	0.138275995592
0.900000000000	0.800000000000	100.000000000000	-75.941069611467	0.134741521139
0.900000000000	0.800000000000	110.000000000000	-75.947682528078	0.133135996259
0.900000000000	0.800000000000	120.000000000000	-75.948515158759	0.132365780478
0.900000000000	0.800000000000	130.000000000000	-75.944888854137	0.131352316865
0.900000000000	0.800000000000	140.000000000000	-75.938401891947	0.129282165156
0.900000000000	0.800000000000	150.000000000000	-75.930818108796	0.125940880821
0.900000000000	0.800000000000	160.000000000000	-75.923879676831	0.121945539113
0.900000000000	0.800000000000	170.000000000000	-75.919061557279	0.118609886166
0.900000000000	0.800000000000	180.000000000000	-75.917341972456	0.117302256622
0.900000000000	0.900000000000	90.000000000000	-75.962242022598	0.048598514050
0.900000000000	0.900000000000	100.000000000000	-75.974068806849	0.041469900643
0.900000000000	0.900000000000	110.000000000000	-75.979275559493	0.038262648338
0.900000000000	0.900000000000	120.000000000000	-75.978819591357	0.038258576125
0.900000000000	0.900000000000	130.000000000000	-75.974009064181	0.039180230281
0.900000000000	0.900000000000	140.000000000000	-75.966445454565	0.038633763862
0.900000000000	0.900000000000	150.000000000000	-75.957919841219	0.035152511964
0.900000000000	0.900000000000	160.000000000000	-75.950230108469	0.028610920804
0.900000000000	0.900000000000	170.000000000000	-75.944921778232	0.020728698999
0.900000000000	0.900000000000	180.000000000000	-75.943031310540	0.016480793769
0.900000000000	1.000000000000	90.000000000000	-75.966069297434	0.045724579881
0.900000000000	1.000000000000	100.000000000000	-75.976170080993	0.042314114251
0.900000000000	1.000000000000	110.000000000000	-75.979865559895	0.042166777140
0.900000000000	1.000000000000	120.000000000000	-75.978077579250	0.044761711578
0.900000000000	1.000000000000	130.000000000000	-75.972078961069	0.048404406708
0.900000000000	1.000000000000	140.000000000000	-75.963440619303	0.051339678616
0.900000000000	1.000000000000	150.000000000000	-75.953953719567	0.052521857585
0.900000000000	1.000000000000	160.000000000000	-75.945467500142	0.051955283984
0.900000000000	1.000000000000	170.000000000000	-75.939620155843	0.050657586932
0.900000000000	1.000000000000	180.000000000000	-75.937537716749	0.050007206392
0.900000000000	1.100000000000	90.000000000000	-75.954497845434	0.061996800916
0.900000000000	1.100000000000	100.000000000000	-75.962830915719	0.061608575337
0.900000000000	1.100000000000	110.000000000000	-75.965029631656	0.062974509148
0.900000000000	1.100000000000	120.000000000000	-75.961966851845	0.065919420327
0.900000000000	1.100000000000	130.000000000000	-75.954845584741	0.069653539144
0.900000000000	1.100000000000	140.000000000000	-75.945166603949	0.073152099850
0.900000000000	1.100000000000	150.000000000000	-75.934692985096	0.075601818054
0.900000000000	1.100000000000	160.000000000000	-75.925329419985	0.076754998604
0.900000000000	1.100000000000	170.000000000000	-75.918852304387	0.076999123636
0.900000000000	1.100000000000	180.000000000000	-75.916538219727	0.076977603386
0.900000000000	1.200000000000	90.000000000000	-75.935474981579	0.070591678520
0.900000000000	1.200000000000	100.000000000000	-75.942111825901	0.071344931158
0.900000000000	1.200000000000	110.000000000000	-75.942932312327	0.073235528057
0.900000000000	1.200000000000	120.000000000000	-75.938736770381	0.076271909037
0.900000000000	1.200000000000	130.000000000000	-75.930623121078	0.080003186869
0.900000000000	1.200000000000	140.000000000000	-75.919982299201	0.083705590366
0.900000000000	1.200000000000	150.000000000000	-75.908515496251	0.086676285032
0.900000000000	1.200000000000	160.000000000000	-75.898181214509	0.088540815238
0.900000000000	1.200000000000	170.000000000000	-75.890952159531	0.089400614791
0.900000000000	1.200000000000	180.000000000000	-75.888349784857	0.089622001424
0.900000000000	1.300000000000	90.000000000000	-75.913157399238	0.073515147985
0.900000000000	1.300000000000	100.000000000000	-75.918249563311	0.074803673253
0.900000000000	1.300000000000	110.000000000000	-75.917875916696	0.076899722609
0.900000000000	1.300000000000	120.000000000000	-75.912743297230	0.079903621210
0.900000000000	1.300000000000	130.000000000000	-75.903818137331	0.083545186899
0.900000000000	1.300000000000	140.000000000000	-75.892346817879	0.087282478178
0.900000000000	1.300000000000	150.000000000000	-75.879924856367	0.090502170065
0.900000000000	1.300000000000	160.000000000000	-75.868537899373	0.092769484535
0.900000000000	1.300000000000	170.000000000000	-75.860407224473	0.094003449462
0.900000000000	1.300000000000	180.000000000000	-75.857438653254	0.094377426183
0.900000000000	1.400000000000	90.000000000000	-75.889734075447	0.073360516164
0.900000000000	1.400000000000	100.000000000000	-75.893473742281	0.074928924847
0.900000000000	1.400000000000	110.000000000000	-75.892116512406	0.077090117131
0.900000000000	1.400000000000	120.000000000000	-75.886264765809	0.079985961684
0.900000000000	1.400000000000	130.000000000000	-75.876741034124	0.083456007362
0.900000000000	1.400000000000	140.000000000000	-75.864622897288	0.087091364921
0.900000000000	1.400000000000	150.000000000000	-75.851349134292	0.090375450556
0.900000000000	1.400000000000	160.000000000000	-75.838864596800	0.092876353030
0.900000000000	1.400000000000	170.000000000000	-75.829651783982	0.094397268588
0.900000000000	1.400000000000	180.000000000000	-75.826202979993	0.094908801878
1.000000000000	0.700000000000	90.000000000000	-75.836683232374	0.343916901259
1.000000000000	0.700000000000	100.000000000000	-75.849126098089	0.347172982521
1.000000000000	0.700000000000	110.000000000000	-75.854988003844	0.351141891820
1.000000000000	0.700000000000	120.000000000000	-75.855259766364	0.354924330409
1.000000000000	0.700000000000	130.000000000000	-75.851229477543	0.357851559386
1.000000000000	0.700000000000	140.000000000000	-75.844451904182	0.359551451489
1.000000000000	0.700000000000	150.000000000000	-75.836654497201	0.360027262431
1.000000000000	0.700000000000	160.000000000000	-75.829561152124	0.359665217194
1.000000000000	0.700000000000	170.000000000000	-75.824645809112	0.359078050250
1.000000000000	0.700000000000	180.000000000000	-75.822892740715	0.358810855365
1.000000000000	0.800000000000	90.000000000000	-75.931667478006	0.139895481427
1.000000000000	0.800000000000	100.000000000000	-75.943062804992	0.141200248713
1.000000000000	0.800000000000	110.000000000000	-75.947931619094	0.143883362909
1.000000000000	0.800000000000	120.000000000000	-75.947224141377	0.147069485624
1.000000000000	0.800000000000	130.000000000000	-75.942227525700	0.149901598671
1.000000000000	0.800000000000	140.000000000000	-75.934519127394	0.151703575809
1.000000000000	0.800000000000	150.000000000000	-75.925873206181	0.152200958947
1.000000000000	0.800000000000	160.000000000000	-75.918084677667	0.151672209459
1.000000000000	0.800000000000	170.000000000000	-75.912708502213	0.150840564921
1.000000000000	0.800000000000	180.000000000000	-75.910793606720	0.150458049811
1.000000000000	0.900000000000	90.000000000000	-75.966069297426	0.045724580005
1.000000000000	0.900000000000	100.000000000000	-75.976170081014	0.042314114437
1.000000000000	0.900000000000	110.000000000000	-75.979865559892	0.042166777831
1.000000000000	0.900000000000	120.000000000000	-75.978077579269	0.044761712031
1.000000000000	0.900000000000	130.000000000000	-75.972078961056	0.048404407633
1.000000000000	0.900000000000	140.000000000000	-75.963440619272	0.051339680337
1.000000000000	0.900000000000	150.000000000000	-75.953953719612	0.052521856991
1.000000000000	0.900000000000	160.000000000000	-75.945467500134	0.051955283737
1.000000000000	0.900000000000	170.000000000000	-75.939620155846	0.050657587739
1.000000000000	0.900000000000	180.000000000000	-75.937537716731	0.050007206279
1.000000000000	1.000000000000	90.000000000000	-75.969685207170	0.038853247473
1.000000000000	1.000000000000	100.000000000000	-75.978325320912	0.032064709008
1.000000000000	1.000000000000	110.000000000000	-75.980752616732	0.027370808298
1.000000000000	1.000000000000	120.000000000000	-75.977856508604	0.026682981784
1.000000000000	1.000000000000	130.000000000000	-75.970867347822	0.029389398365
1.000000000000	1.000000000000	140.000000000000	-75.961312715065	0.032937904469
1.000000000000	1.000000000000	150.000000000000	-75.950971045925	0.035320651494
1.000000000000	1.000000000000	160.000000000000	-75.941740478064	0.035923348520
1.000000000000	1.000000000000	170.000000000000	-75.935367733875	0.035409871724
1.000000000000	1.000000000000	180.000000000000	-75.933093723655	0.035025959636
1.000000000000	1.100000000000	90.000000000000	-75.957919940784	0.055674763757
1.000000000000	1.100000000000	100.000000000000	-75.965042167647	0.051001128108
1.000000000000	1.100000000000	110.000000000000	-75.966209430319	0.047358091041
1.000000000000	1.100000000000	120.000000000000	-75.962258999209	0.045920011312
1.000000000000	1.100000000000	130.000000000000	-75.954343596467	0.046807278628
1.000000000000	1.100000000000	140.000000000000	-75.943908779178	0.049027837589
1.000000000000	1.100000000000	150.000000000000	-75.932690713342	0.051231517144
1.000000000000	1.100000000000	160.000000000000	-75.922636429864	0.052560813144
1.000000000000	1.100000000000	170.000000000000	-75.915645173554	0.052999344888
1.000000000000	1.100000000000	180.000000000000	-75.913138022467	0.053047265644
1.000000000000	1.200000000000	90.000000000000	-75.938752637423	0.064282343512
1.000000000000	1.200000000000	100.000000000000	-75.944404907592	0.060477701081
1.000000000000	1.200000000000	110.000000000000	-75.944410531502	0.057265046905
1.000000000000	1.200000000000	120.000000000000	-75.939529777022	0.055705765854
1.000000000000	1.200000000000	130.000000000000	-75.930805597311	0.056127916019
1.000000000000	1.200000000000	140.000000000000	-75.919565768403	0.057988670099
1.000000000000	1.200000000000	150.000000000000	-75.907470288510	0.060242706031
1.000000000000	1.200000000000	160.000000000000	-75.896506193208	0.061980965228
1.000000000000	1.200000000000	170.000000000000	-75.888775995327	0.062879702283
1.000000000000	1.200000000000	180.000000000000	-75.885978089795	0.063123320918
1.000000000000	1.300000000000	90.000000000000	-75.916344699767	0.066879756532
1.000000000000	1.300000000000	100.000000000000	-75.920649790695	0.063462224183
1.000000000000	1.300000000000	110.000000000000	-75.919649473723	0.060397246534
1.000000000000	1.300000000000	120.000000000000	-75.914007513418	0.058715715657
1.000000000000	1.300000000000	130.000000000000	-75.904635356488	0.058866211870
1.000000000000	1.300000000000	140.000000000000	-75.892714117329	0.060538282275
1.000000000000	1.300000000000	150.000000000000	-75.879786333702	0.062859376538
1.000000000000	1.300000000000	160.000000000000	-75.867844539993	0.064893114595
1.000000000000	1.300000000000	170.000000000000	-75.859232583035	0.066111916442
1.000000000000	1.300000000000	180.000000000000	-75.856065833292	0.066489267247
1.000000000000	1.400000000000	90.000000000000	-75.892874827751	0.066228041502
1.000000000000	1.400000000000	100.000000000000	-75.895994402461	0.062998843840
1.000000000000	1.400000000000	110.000000000000	-75.894167466880	0.059965213376
1.000000000000	1.400000000000	120.000000000000	-75.887952466023	0.058131950899
1.000000000000	1.400000000000	130.000000000000	-75.878121092147	0.058024190569
1.000000000000	1.400000000000	140.000000000000	-75.865689735570	0.059491634093
1.000000000000	1.400000000000	150.000000000000	-75.852038557499	0.061803146809
1.000000000000	1.400000000000	160.000000000000	-75.839094382400	0.064033797521
1.000000000000	1.400000000000	170.000000000000	-75.829434822025	0.065509196666
1.000000000000	1.400000000000	180.000000000000	-75.825786445446	0.066003616249
1.100000000000	0.700000000000	90.000000000000	-75.825177469056	0.349315258958
1.100000000000	0.700000000000	100.000000000000	-75.835405737210	0.354775803516
1.100000000000	0.700000000000	110.000000000000	-75.839378344697	0.360647338238
1.100000000000	0.700000000000	120.000000000000	-75.838014595868	0.366152939686
1.100000000000	0.700000000000	130.000000000000	-75.832536986919	0.370715977970
1.100000000000	0.700000000000	140.000000000000	-75.824450420555	0.373999731832
1.100000000000	0.700000000000	150.000000000000	-75.815478044754	0.375961686919
1.100000000000	0.700000000000	160.000000000000	-75.807407403250	0.376859659308
1.100000000000	0.700000000000	170.000000000000	-75.801828991430	0.377132115936
1.100000000000	0.700000000000	180.000000000000	-75.799839525216	0.377171788718
1.100000000000	0.800000000000	90.000000000000	-75.920213901923	0.147764633554
1.100000000000	0.800000000000	100.000000000000	-75.929604652128	0.151458590757
1.100000000000	0.800000000000	110.000000000000	-75.932760609650	0.156038927461
1.100000000000	0.800000000000	120.000000000000	-75.930577539085	0.160834720571
1.100000000000	0.800000000000	130.000000000000	-75.924278412217	0.165191485539
1.100000000000	0.800000000000	140.000000000000	-75.915382510923	0.168564618489
1.100000000000	0.800000000000	150.000000000000	-75.905649115634	0.170671025227
1.100000000000	0.800000000000	160.000000000000	-75.896932681672	0.171616517857
1.100000000000	0.800000000000	170.000000000000	-75.890912876681	0.171845277806
1.100000000000	0.800000000000	180.000000000000	-75.888765646714	0.171851265030
1.100000000000	0.900000000000	90.000000000000	-75.954497845419	0.061996801437
1.100000000000	0.900000000000	100.000000000000	-75.962830915703	0.061608573319
1.100000000000	0.900000000000	110.000000000000	-75.965029631645	0.062974506168
1.100000000000	0.900000000000	120.000000000000	-75.961966851852	0.065919419609
1.100000000000	0.900000000000	130.000000000000	-75.954845584732	0.069653539151
1.100000000000	0.900000000000	140.000000000000	-75.945166603915	0.073152099461
1.100000000000	0.900000000000	150.000000000000	-75.934692985108	0.075601818027
1.100000000000	0.900000000000	160.000000000000	-75.925329419997	0.076754998979
1.100000000000	0.900000000000	170.000000000000	-75.918852304408	0.076999123856
1.100000000000	0.900000000000	180.000000000000	-75.916538219721	0.076977603389
1.100000000000	1.000000000000	90.000000000000	-75.957919940811	0.055674763567
1.100000000000	1.000000000000	100.000000000000	-75.965042167678	0.051001130376
1.100000000000	1.000000000000	110.000000000000	-75.966209430320	0.047358090218
1.100000000000	1.000000000000	120.000000000000	-75.962258999229	0.045920011702
1.100000000000	1.000000000000	130.000000000000	-75.954343596458	0.046807277559
1.100000000000	1.000000000000	140.000000000000	-75.943908779181	0.049027837616
1.100000000000	1.000000000000	150.000000000000	-75.932690713356	0.051231517256
1.100000000000	1.000000000000	160.000000000000	-75.922636429887	0.052560812429
1.100000000000	1.000000000000	170.000000000000	-75.915645173545	0.052999346379
1.100000000000	1.000000000000	180.000000000000	-75.913138022479	0.053047265675
1.100000000000	1.100000000000	90.000000000000	-75.945955382819	0.068129297958
1.100000000000	1.100000000000	100.000000000000	-75.951806941631	0.063102513700
1.100000000000	1.100000000000	110.000000000000	-75.951950621057	0.058338473091
1.100000000000	1.100000000000	120.000000000000	-75.947165224680	0.055112259757
1.100000000000	1.100000000000	130.000000000000	-75.938520450028	0.054050082644
1.100000000000	1.100000000000	140.000000000000	-75.927371405822	0.054820850269
1.100000000000	1.100000000000	150.000000000000	-75.915397572349	0.056382845701
1.100000000000	1.100000000000	160.000000000000	-75.904582291225	0.057710958200
1.100000000000	1.100000000000	170.000000000000	-75.896986433444	0.058383595683
1.100000000000	1.100000000000	180.000000000000	-75.894244160932	0.058552204473
1.100000000000	1.200000000000	90.000000000000	-75.926622755803	0.075242052702
1.100000000000	1.200000000000	100.000000000000	-75.931235047327	0.070377013207
1.100000000000	1.200000000000	110.000000000000	-75.930436307075	0.065460106650
1.100000000000	1.200000000000	120.000000000000	-75.924923142519	0.061735882053
1.100000000000	1.200000000000	130.000000000000	-75.915655087957	0.059964317600
1.100000000000	1.200000000000	140.000000000000	-75.903866697809	0.060120121161
1.100000000000	1.200000000000	150.000000000000	-75.891148259147	0.061421177492
1.100000000000	1.200000000000	160.000000000000	-75.879502276642	0.062839463551
1.100000000000	1.200000000000	170.000000000000	-75.871189945128	0.063722685131
1.100000000000	1.200000000000	180.000000000000	-75.868155998701	0.063989313165
1.100000000000	1.300000000000	90.000000000000	-75.904095235107	0.077464890328
1.100000000000	1.300000000000	100.000000000000	-75.907565304156	0.072722808264
1.100000000000	1.300000000000	110.000000000000	-75.905952492748	0.067753197212
1.100000000000	1.300000000000	120.000000000000	-75.899854676198	0.063770384955
1.100000000000	1.300000000000	130.000000000000	-75.890104776391	0.061599316058
1.100000000000	1.300000000000	140.000000000000	-75.877794550700	0.061393506426
1.100000000000	1.300000000000	150.000000000000	-75.864388352515	0.062551066404
