r1,r2,a1,E
0.900000000000,1.100000000000,160.000000000000,[-76.05404156]
0.900000000000,1.100000000000,170.000000000000,[-76.04681956]
0.900000000000,1.100000000000,180.000000000000,[-76.04420779]
0.900000000000,1.200000000000,90.000000000000,[-76.07376504]
0.900000000000,1.200000000000,100.000000000000,[-76.07910403]
0.900000000000,1.200000000000,110.000000000000,[-76.07901336]
0.900000000000,1.200000000000,120.000000000000,[-76.07415672]
0.900000000000,1.200000000000,130.000000000000,[-76.06545119]
0.900000000000,1.200000000000,140.000000000000,[-76.05410167]
0.900000000000,1.200000000000,150.000000000000,[-76.04168105]
0.900000000000,1.200000000000,160.000000000000,[-76.0301932]
0.900000000000,1.200000000000,170.000000000000,[-76.02193385]
0.900000000000,1.200000000000,180.000000000000,[-76.01890687]
0.900000000000,1.300000000000,90.000000000000,[-76.05582825]
0.900000000000,1.300000000000,100.000000000000,[-76.05952821]
0.900000000000,1.300000000000,110.000000000000,[-76.05815686]
0.900000000000,1.300000000000,120.000000000000,[-76.0522924]
0.900000000000,1.300000000000,130.000000000000,[-76.04270942]
0.900000000000,1.300000000000,140.000000000000,[-76.03043041]
0.900000000000,1.300000000000,150.000000000000,[-76.01685435]
0.900000000000,1.300000000000,160.000000000000,[-76.00395221]
0.900000000000,1.300000000000,170.000000000000,[-75.99435056]
0.900000000000,1.300000000000,180.000000000000,[-75.99074179]
0.900000000000,1.400000000000,90.000000000000,[-76.03684543]
0.900000000000,1.400000000000,100.000000000000,[-76.03914643]
0.900000000000,1.400000000000,110.000000000000,[-76.03675805]
0.900000000000,1.400000000000,120.000000000000,[-76.03016165]
0.900000000000,1.400000000000,130.000000000000,[-76.0199767]
0.900000000000,1.400000000000,140.000000000000,[-76.00701378]
0.900000000000,1.400000000000,150.000000000000,[-75.99241953]
0.900000000000,1.400000000000,160.000000000000,[-75.97798853]
0.900000000000,1.400000000000,170.000000000000,[-75.9666347]
0.900000000000,1.400000000000,180.000000000000,[-75.96216625]
0.900000000000,1.500000000000,90.000000000000,[-76.01804457]
0.900000000000,1.500000000000,100.000000000000,[-76.01919709]
0.900000000000,1.500000000000,110.000000000000,[-76.01605536]
0.900000000000,1.500000000000,120.000000000000,[-76.00900543]
0.900000000000,1.500000000000,130.000000000000,[-75.998518]
0.900000000000,1.500000000000,140.000000000000,[-75.98518799]
0.900000000000,1.500000000000,150.000000000000,[-75.96985249]
0.900000000000,1.500000000000,160.000000000000,[-75.95392657]
0.900000000000,1.500000000000,170.000000000000,[-75.94031477]
0.900000000000,1.500000000000,180.000000000000,[-75.93448287]
1.000000000000,0.800000000000,90.000000000000,[-76.05583049]
1.000000000000,0.800000000000,100.000000000000,[-76.06644037]
1.000000000000,0.800000000000,110.000000000000,[-76.0709113]
1.000000000000,0.800000000000,120.000000000000,[-76.07003109]
1.000000000000,0.800000000000,130.000000000000,[-76.06492101]
1.000000000000,0.800000000000,140.000000000000,[-76.05702115]
1.000000000000,0.800000000000,150.000000000000,[-76.04803751]
1.000000000000,0.800000000000,160.000000000000,[-76.03980908]
1.000000000000,0.800000000000,170.000000000000,[-76.03404547]
1.000000000000,0.800000000000,180.000000000000,[-76.03197495]
1.000000000000,0.900000000000,90.000000000000,[-76.09539163]
1.000000000000,0.900000000000,100.000000000000,[-76.10450205]
1.000000000000,0.900000000000,110.000000000000,[-76.10758766]
1.000000000000,0.900000000000,120.000000000000,[-76.10541431]
1.000000000000,0.900000000000,130.000000000000,[-76.09908601]
1.000000000000,0.900000000000,140.000000000000,[-76.09003118]
1.000000000000,0.900000000000,150.000000000000,[-76.07997352]
1.000000000000,0.900000000000,160.000000000000,[-76.07082491]
1.000000000000,0.900000000000,170.000000000000,[-76.06442121]
1.000000000000,0.900000000000,180.000000000000,[-76.06211898]
1.000000000000,1.000000000000,90.000000000000,[-76.10400505]
1.000000000000,1.000000000000,100.000000000000,[-76.11144826]
1.000000000000,1.000000000000,110.000000000000,[-76.11305122]
1.000000000000,1.000000000000,120.000000000000,[-76.10955664]
1.000000000000,1.000000000000,130.000000000000,[-76.10202268]
1.000000000000,1.000000000000,140.000000000000,[-76.09182437]
1.000000000000,1.000000000000,150.000000000000,[-76.08066486]
1.000000000000,1.000000000000,160.000000000000,[-76.07051844]
1.000000000000,1.000000000000,170.000000000000,[-76.06338358]
1.000000000000,1.000000000000,180.000000000000,[-76.06080854]
1.000000000000,1.100000000000,90.000000000000,[-76.09705295]
1.000000000000,1.100000000000,100.000000000000,[-76.10279129]
1.000000000000,1.100000000000,110.000000000000,[-76.10294015]
1.000000000000,1.100000000000,120.000000000000,[-76.09820109]
1.000000000000,1.100000000000,130.000000000000,[-76.08954892]
1.000000000000,1.100000000000,140.000000000000,[-76.07825742]
1.000000000000,1.100000000000,150.000000000000,[-76.06596339]
1.000000000000,1.100000000000,160.000000000000,[-76.05469132]
1.000000000000,1.100000000000,170.000000000000,[-76.04666477]
1.000000000000,1.100000000000,180.000000000000,[-76.04374216]
1.000000000000,1.200000000000,90.000000000000,[-76.08256618]
1.000000000000,1.200000000000,100.000000000000,[-76.08668381]
1.000000000000,1.200000000000,110.000000000000,[-76.08551628]
1.000000000000,1.200000000000,120.000000000000,[-76.07969962]
1.000000000000,1.200000000000,130.000000000000,[-76.07008968]
1.000000000000,1.200000000000,140.000000000000,[-76.05781135]
1.000000000000,1.200000000000,150.000000000000,[-76.04437659]
1.000000000000,1.200000000000,160.000000000000,[-76.03182441]
1.000000000000,1.200000000000,170.000000000000,[-76.0226732]
1.000000000000,1.200000000000,180.000000000000,[-76.01928551]
1.000000000000,1.300000000000,90.000000000000,[-76.064793]
1.000000000000,1.300000000000,100.000000000000,[-76.0674606]
1.000000000000,1.300000000000,110.000000000000,[-76.06518525]
1.000000000000,1.300000000000,120.000000000000,[-76.05851802]
1.000000000000,1.300000000000,130.000000000000,[-76.04817161]
1.000000000000,1.300000000000,140.000000000000,[-76.03508245]
1.000000000000,1.300000000000,150.000000000000,[-76.02056636]
1.000000000000,1.300000000000,160.000000000000,[-76.00658927]
1.000000000000,1.300000000000,170.000000000000,[-75.9959975]
1.000000000000,1.300000000000,180.000000000000,[-75.99196097]
1.000000000000,1.400000000000,90.000000000000,[-76.04600315]
1.000000000000,1.400000000000,100.000000000000,[-76.04743615]
1.000000000000,1.400000000000,110.000000000000,[-76.04429216]
1.000000000000,1.400000000000,120.000000000000,[-76.03702924]
1.000000000000,1.400000000000,130.000000000000,[-76.02620968]
1.000000000000,1.400000000000,140.000000000000,[-76.01255967]
1.000000000000,1.400000000000,150.000000000000,[-75.99712743]
1.000000000000,1.400000000000,160.000000000000,[-75.98164971]
1.000000000000,1.400000000000,170.000000000000,[-75.96920694]
1.000000000000,1.400000000000,180.000000000000,[-75.96421776]
1.000000000000,1.500000000000,90.000000000000,[-76.02740814]
1.000000000000,1.500000000000,100.000000000000,[-76.0278331]
1.000000000000,1.500000000000,110.000000000000,[-76.02405987]
1.000000000000,1.500000000000,120.000000000000,[-76.01645748]
1.000000000000,1.500000000000,130.000000000000,[-76.00544794]
1.000000000000,1.500000000000,140.000000000000,[-75.99155051]
1.000000000000,1.500000000000,150.000000000000,[-75.97550153]
1.000000000000,1.500000000000,160.000000000000,[-75.95861238]
1.000000000000,1.500000000000,170.000000000000,[-75.94384016]
1.000000000000,1.500000000000,180.000000000000,[-75.93735665]
1.100000000000,0.800000000000,90.000000000000,[-76.04870431]
1.100000000000,0.800000000000,100.000000000000,[-76.05715369]
1.100000000000,0.800000000000,110.000000000000,[-76.05976506]
1.100000000000,0.800000000000,120.000000000000,[-76.05728334]
1.100000000000,0.800000000000,130.000000000000,[-76.05076349]
1.100000000000,0.800000000000,140.000000000000,[-76.04157317]
1.100000000000,0.800000000000,150.000000000000,[-76.03138484]
1.100000000000,0.800000000000,160.000000000000,[-76.02209363]
1.100000000000,0.800000000000,170.000000000000,[-76.01556631]
1.100000000000,0.800000000000,180.000000000000,[-76.01321385]
1.100000000000,0.900000000000,90.000000000000,[-76.08837054]
1.100000000000,0.900000000000,100.000000000000,[-76.09554293]
1.100000000000,0.900000000000,110.000000000000,[-76.09696355]
1.100000000000,0.900000000000,120.000000000000,[-76.09335943]
1.100000000000,0.900000000000,130.000000000000,[-76.08576057]
1.100000000000,0.900000000000,140.000000000000,[-76.07550888]
1.100000000000,0.900000000000,150.000000000000,[-76.06427987]
1.100000000000,0.900000000000,160.000000000000,[-76.05404156]
1.100000000000,0.900000000000,170.000000000000,[-76.04681956]
1.100000000000,0.900000000000,180.000000000000,[-76.04420779]
1.100000000000,1.000000000000,90.000000000000,[-76.09705295]
1.100000000000,1.000000000000,100.000000000000,[-76.10279129]
1.100000000000,1.000000000000,110.000000000000,[-76.10294015]
1.100000000000,1.000000000000,120.000000000000,[-76.09820109]
1.100000000000,1.000000000000,130.000000000000,[-76.08954892]
1.100000000000,1.000000000000,140.000000000000,[-76.07825742]
1.100000000000,1.000000000000,150.000000000000,[-76.06596339]
1.100000000000,1.000000000000,160.000000000000,[-76.05469132]
1.100000000000,1.000000000000,170.000000000000,[-76.04666477]
1.100000000000,1.000000000000,180.000000000000,[-76.04374216]
1.100000000000,1.100000000000,90.000000000000,[-76.09018506]
1.100000000000,1.100000000000,100.000000000000,[-76.09444913]
1.100000000000,1.100000000000,110.000000000000,[-76.0933537]
1.100000000000,1.100000000000,120.000000000000,[-76.08755577]
1.100000000000,1.100000000000,130.000000000000,[-76.0779403]
1.100000000000,1.100000000000,140.000000000000,[-76.06566781]
1.100000000000,1.100000000000,150.000000000000,[-76.05228725]
1.100000000000,1.100000000000,160.000000000000,[-76.03985522]
1.100000000000,1.100000000000,170.000000000000,[-76.03084928]
1.100000000000,1.100000000000,180.000000000000,[-76.02753034]
1.100000000000,1.200000000000,90.000000000000,[-76.07582139]
1.100000000000,1.200000000000,100.000000000000,[-76.07868149]
1.100000000000,1.200000000000,110.000000000000,[-76.07646463]
1.100000000000,1.200000000000,120.000000000000,[-76.06976201]
1.100000000000,1.200000000000,130.000000000000,[-76.05933872]
1.100000000000,1.200000000000,140.000000000000,[-76.0461999]
1.100000000000,1.200000000000,150.000000000000,[-76.03174727]
1.100000000000,1.200000000000,160.000000000000,[-76.01801664]
1.100000000000,1.200000000000,170.000000000000,[-76.00778915]
1.100000000000,1.200000000000,180.000000000000,[-76.00394354]
1.100000000000,1.300000000000,90.000000000000,[-76.0582112]
1.100000000000,1.300000000000,100.000000000000,[-76.05981683]
1.100000000000,1.300000000000,110.000000000000,[-76.05666412]
1.100000000000,1.300000000000,120.000000000000,[-76.04926367]
1.100000000000,1.300000000000,130.000000000000,[-76.03824282]
1.100000000000,1.300000000000,140.000000000000,[-76.02441958]
1.100000000000,1.300000000000,150.000000000000,[-76.00898152]
1.100000000000,1.300000000000,160.000000000000,[-75.99384023]
1.100000000000,1.300000000000,170.000000000000,[-75.98207459]
1.100000000000,1.300000000000,180.000000000000,[-75.97750151]
1.100000000000,1.400000000000,90.000000000000,[-76.03961301]
1.100000000000,1.400000000000,100.000000000000,[-76.04015526]
1.100000000000,1.400000000000,110.000000000000,[-76.03627966]
1.100000000000,1.400000000000,120.000000000000,[-76.02841238]
1.100000000000,1.400000000000,130.000000000000,[-76.01704091]
1.100000000000,1.400000000000,140.000000000000,[-76.00278228]
1.100000000000,1.400000000000,150.000000000000,[-75.98654969]
1.100000000000,1.400000000000,160.000000000000,[-75.96997145]
1.100000000000,1.400000000000,170.000000000000,[-75.95627466]
1.100000000000,1.400000000000,180.000000000000,[-75.95064781]
1.100000000000,1.500000000000,90.000000000000,[-76.02122446]
1.100000000000,1.500000000000,100.000000000000,[-76.02090541]
1.100000000000,1.500000000000,110.000000000000,[-76.01652038]
1.100000000000,1.500000000000,120.000000000000,[-76.00841774]
1.100000000000,1.500000000000,130.000000000000,[-75.996958]
1.100000000000,1.500000000000,140.000000000000,[-75.98256609]
1.100000000000,1.500000000000,150.000000000000,[-75.96585096]
1.100000000000,1.500000000000,160.000000000000,[-75.94798025]
1.100000000000,1.500000000000,170.000000000000,[-75.93192582]
1.100000000000,1.500000000000,180.000000000000,[-75.92467836]
1.200000000000,0.800000000000,90.000000000000,[-76.03393678]
1.200000000000,0.800000000000,100.000000000000,[-76.04036066]
1.200000000000,0.800000000000,110.000000000000,[-76.04128468]
1.200000000000,0.800000000000,120.000000000000,[-76.03738968]
1.200000000000,0.800000000000,130.000000000000,[-76.02962548]
1.200000000000,0.800000000000,140.000000000000,[-76.01923733]
1.200000000000,0.800000000000,150.000000000000,[-76.00781555]
1.200000000000,0.800000000000,160.000000000000,[-75.99730338]
1.200000000000,0.800000000000,170.000000000000,[-75.98980909]
1.200000000000,0.800000000000,180.000000000000,[-75.98707967]
1.200000000000,0.900000000000,90.000000000000,[-76.07376504]
1.200000000000,0.900000000000,100.000000000000,[-76.07910403]
1.200000000000,0.900000000000,110.000000000000,[-76.07901336]
1.200000000000,0.900000000000,120.000000000000,[-76.07415672]
1.200000000000,0.900000000000,130.000000000000,[-76.06545119]
1.200000000000,0.900000000000,140.000000000000,[-76.05410167]
1.200000000000,0.900000000000,150.000000000000,[-76.04168105]
1.200000000000,0.900000000000,160.000000000000,[-76.0301932]
1.200000000000,0.900000000000,170.000000000000,[-76.02193385]
1.200000000000,0.900000000000,180.000000000000,[-76.01890687]
1.200000000000,1.000000000000,90.000000000000,[-76.08256618]
1.200000000000,1.000000000000,100.000000000000,[-76.08668381]
1.200000000000,1.000000000000,110.000000000000,[-76.08551628]
1.200000000000,1.000000000000,120.000000000000,[-76.07969962]
1.200000000000,1.000000000000,130.000000000000,[-76.07008968]
1.200000000000,1.000000000000,140.000000000000,[-76.05781135]
1.200000000000,1.000000000000,150.000000000000,[-76.04437659]
1.200000000000,1.000000000000,160.000000000000,[-76.03182441]
1.200000000000,1.000000000000,170.000000000000,[-76.0226732]
1.200000000000,1.000000000000,180.000000000000,[-76.01928551]
1.200000000000,1.100000000000,90.000000000000,[-76.07582139]
1.200000000000,1.100000000000,100.000000000000,[-76.07868149]
1.200000000000,1.100000000000,110.000000000000,[-76.07646463]
1.200000000000,1.100000000000,120.000000000000,[-76.06976201]
1.200000000000,1.100000000000,130.000000000000,[-76.05933872]
1.200000000000,1.100000000000,140.000000000000,[-76.0461999]
1.200000000000,1.100000000000,150.000000000000,[-76.03174727]
1.200000000000,1.100000000000,160.000000000000,[-76.01801664]
1.200000000000,1.100000000000,170.000000000000,[-76.00778915]
1.200000000000,1.100000000000,180.000000000000,[-76.00394354]
1.200000000000,1.200000000000,90.000000000000,[-76.0616091]
1.200000000000,1.200000000000,100.000000000000,[-76.06327208]
1.200000000000,1.200000000000,110.000000000000,[-76.06011426]
1.200000000000,1.200000000000,120.000000000000,[-76.05266563]
1.200000000000,1.200000000000,130.000000000000,[-76.04157714]
1.200000000000,1.200000000000,140.000000000000,[-76.02769972]
1.200000000000,1.200000000000,150.000000000000,[-76.01226902]
1.200000000000,1.200000000000,160.000000000000,[-75.99724991]
1.200000000000,1.200000000000,170.000000000000,[-75.98570425]
1.200000000000,1.200000000000,180.000000000000,[-75.98125757]
1.200000000000,1.300000000000,90.000000000000,[-76.04418195]
1.200000000000,1.300000000000,100.000000000000,[-76.04477864]
1.200000000000,1.300000000000,110.000000000000,[-76.0408423]
1.200000000000,1.300000000000,120.000000000000,[-76.03283264]
1.200000000000,1.300000000000,130.000000000000,[-76.02127471]
1.200000000000,1.300000000000,140.000000000000,[-76.00684187]
1.200000000000,1.300000000000,150.000000000000,[-75.99054634]
1.200000000000,1.300000000000,160.000000000000,[-75.97417171]
1.200000000000,1.300000000000,170.000000000000,[-75.96100707]
1.200000000000,1.300000000000,180.000000000000,[-75.95574409]
1.200000000000,1.400000000000,90.000000000000,[-76.02579028]
1.200000000000,1.400000000000,100.000000000000,[-76.0254892]
1.200000000000,1.400000000000,110.000000000000,[-76.02096103]
1.200000000000,1.400000000000,120.000000000000,[-76.01259583]
1.200000000000,1.400000000000,130.000000000000,[-76.0007947]
1.200000000000,1.400000000000,140.000000000000,[-75.98604659]
1.200000000000,1.400000000000,150.000000000000,[-75.96909467]
1.200000000000,1.400000000000,160.000000000000,[-75.95139316]
1.200000000000,1.400000000000,170.000000000000,[-75.93625847]
1.200000000000,1.400000000000,180.000000000000,[-75.92983909]
1.200000000000,1.500000000000,90.000000000000,[-76.0076204]
1.200000000000,1.500000000000,100.000000000000,[-76.00660089]
1.200000000000,1.500000000000,110.000000000000,[-76.00166843]
1.200000000000,1.500000000000,120.000000000000,[-75.99315314]
1.200000000000,1.500000000000,130.000000000000,[-75.9813462]
1.200000000000,1.500000000000,140.000000000000,[-75.96656483]
1.200000000000,1.500000000000,150.000000000000,[-75.94926599]
1.200000000000,1.500000000000,160.000000000000,[-75.93042816]
1.200000000000,1.500000000000,170.000000000000,[-75.91297578]
1.200000000000,1.500000000000,180.000000000000,[-75.9048311]
1.300000000000,0.800000000000,90.000000000000,[-76.01579616]
1.300000000000,0.800000000000,100.000000000000,[-76.02041548]
1.300000000000,0.800000000000,110.000000000000,[-76.01990274]
1.300000000000,0.800000000000,120.000000000000,[-76.01485283]
1.300000000000,0.800000000000,130.000000000000,[-76.00607779]
1.300000000000,0.800000000000,140.000000000000,[-75.99465189]
1.300000000000,0.800000000000,150.000000000000,[-75.98201532]
1.300000000000,0.800000000000,160.000000000000,[-75.97010877]
1.300000000000,0.800000000000,170.000000000000,[-75.96135984]
1.300000000000,0.800000000000,180.000000000000,[-75.95810332]
1.300000000000,0.900000000000,90.000000000000,[-76.05582825]
1.300000000000,0.900000000000,100.000000000000,[-76.05952821]
1.300000000000,0.900000000000,110.000000000000,[-76.05815686]
1.300000000000,0.900000000000,120.000000000000,[-76.0522924]
1.300000000000,0.900000000000,130.000000000000,[-76.04270942]
1.300000000000,0.900000000000,140.000000000000,[-76.03043041]
1.300000000000,0.900000000000,150.000000000000,[-76.01685435]
1.300000000000,0.900000000000,160.000000000000,[-76.00395221]
1.300000000000,0.900000000000,170.000000000000,[-75.99435056]
1.300000000000,0.900000000000,180.000000000000,[-75.99074179]
1.300000000000,1.000000000000,90.000000000000,[-76.064793]
1.300000000000,1.000000000000,100.000000000000,[-76.0674606]
1.300000000000,1.000000000000,110.000000000000,[-76.06518525]
1.300000000000,1.000000000000,120.000000000000,[-76.05851802]
1.300000000000,1.000000000000,130.000000000000,[-76.04817161]
1.300000000000,1.000000000000,140.000000000000,[-76.03508245]
1.300000000000,1.000000000000,150.000000000000,[-76.02056636]
1.300000000000,1.000000000000,160.000000000000,[-76.00658927]
1.300000000000,1.000000000000,170.000000000000,[-75.9959975]
1.300000000000,1.000000000000,180.000000000000,[-75.99196097]
1.300000000000,1.100000000000,90.000000000000,[-76.0582112]
1.300000000000,1.100000000000,100.000000000000,[-76.05981683]
1.300000000000,1.100000000000,110.000000000000,[-76.05666412]
1.300000000000,1.100000000000,120.000000000000,[-76.04926367]
1.300000000000,1.100000000000,130.000000000000,[-76.03824282]
1.300000000000,1.100000000000,140.000000000000,[-76.02441958]
1.300000000000,1.100000000000,150.000000000000,[-76.00898152]
1.300000000000,1.100000000000,160.000000000000,[-75.99384023]
1.300000000000,1.100000000000,170.000000000000,[-75.98207459]
1.300000000000,1.100000000000,180.000000000000,[-75.97750151]
1.300000000000,1.200000000000,90.000000000000,[-76.04418195]
1.300000000000,1.200000000000,100.000000000000,[-76.04477864]
1.300000000000,1.200000000000,110.000000000000,[-76.0408423]
1.300000000000,1.200000000000,120.000000000000,[-76.03283264]
1.300000000000,1.200000000000,130.000000000000,[-76.02127471]
1.300000000000,1.200000000000,140.000000000000,[-76.00684187]
1.300000000000,1.200000000000,150.000000000000,[-75.99054634]
1.300000000000,1.200000000000,160.000000000000,[-75.97417171]
1.300000000000,1.200000000000,170.000000000000,[-75.96100707]
1.300000000000,1.200000000000,180.000000000000,[-75.95574409]
1.300000000000,1.300000000000,90.000000000000,[-76.0269615]
1.300000000000,1.300000000000,100.000000000000,[-76.02666407]
1.300000000000,1.300000000000,110.000000000000,[-76.02208396]
1.300000000000,1.300000000000,120.000000000000,[-76.01362691]
1.300000000000,1.300000000000,130.000000000000,[-76.00170898]
1.300000000000,1.300000000000,140.000000000000,[-75.98684318]
1.300000000000,1.300000000000,150.000000000000,[-75.96982266]
1.300000000000,1.300000000000,160.000000000000,[-75.95219998]
1.300000000000,1.300000000000,170.000000000000,[-75.93737543]
1.300000000000,1.300000000000,180.000000000000,[-75.93120062]
1.300000000000,1.400000000000,90.000000000000,[-76.0087937]
1.300000000000,1.400000000000,100.000000000000,[-76.00775133]
1.300000000000,1.400000000000,110.000000000000,[-76.00268869]
1.300000000000,1.400000000000,120.000000000000,[-75.99396323]
1.300000000000,1.400000000000,130.000000000000,[-75.9818866]
1.300000000000,1.400000000000,140.000000000000,[-75.96680998]
